CommentID,CommentText,Model_Classification,Annotation,NumberOfLikes,IsReply,Level,ParentCommentText,Timestamp
COMMENT_76eb458f,It was in the Biden plan.,Non-PRCT,True,0,True,1,This is insane,2024-02
COMMENT_6d21371b,"blue moon virgo, PLEASE; GO SOMEWHERE ELSE WITH YOUR BULL SHIT!!!! 
THIS LAND BELONGS TO NATIVE AMERICANS!!!!
MAKE AMERICA NATIVE AGAIN!!!!!",Non-PRCT,True,0,True,1,Oh! Lordy Lordy the European Alliens want to call themselves Americans what an old joke . Murica,2018-07
COMMENT_75fdc38d,"@[USER]  The reason ""families"" are separated at the border is because it's one of the busiest human trafficking routes on planet earth. If they don't have documents we don't even know if those are their kids or sex slaves. Even when they have documents they can be counterfeit and need to be verified. The open door policy allows for the exploitation and rape of children. The left screams about ""kids in cages"" while many of those same children would have been sold into sex slavery otherwise. Regardless of all that, Non-US citizens don't have the same rights as citizens do, and our government is not responsible for their wellbeing.",Non-PRCT,True,0,True,3,"@[USER]  dude I don't even have kids, watchu talking about willis?",2023-03
COMMENT_a9cbbfa4,The majority of the corrupt governments/dictators are backed by The U.S.,Non-PRCT,True,0,True,1,The fight should be in their own country against the corrupt government.,2023-05
COMMENT_5d836aa2,"This is exactly what happens when you vote for stupid democrats who push liberal policies. People, wake up, they are the ones destroying not only America, but the entire world. I'm not saying republicans are any better, but I'm sure what we're dealing with is a uni-party here disguised as being 2 independent parties to make it look as though the american people have a freedom of choice. Trump is an independent, an outsider, he's not a ""politician"" like these sick people in government.",Non-PRCT,True,0,True,1,Economic migrants are not an excuse for granting asylum.   Who will ultimately pay for this long-term obligation and agreed to do so?,2023-08
COMMENT_bd7e4015,@[USER]  Native Americans are the real Americans,Non-PRCT,True,0,True,2,Matt Jones no telling the truth to these ignorant people holding the American flag.,2022-03
COMMENT_7f58f820,"I live in Houston Texas. People often say that Mexicans take jobs that no one else will do. That may have been true at some point but now that we are overwhelmed by the illegal immigrants every business only hires Mexicans that speak perfect Spanish and not so perfect English. So blacks, whites and other cultures are stuck! If I wanted to live in Mexico I would move there and learn their language why do they refuse to learn ours? I love every Mexican that I have met. I also love water but I do not want to be dropped into the middle of the ocean. There are at least 350 languages spoken in America why are we bending over backwards 2 make our country bilingual to Spanish and not all the other languages?",Non-PRCT,True,121,True,0,,2018-06
COMMENT_c20c4cca,"You give them the finger and they take the entire arm, Wanting to do  whatever they want like is no laws no matter what Country they are trying to invade a only demonstrate what isn't given will be taken by them. We got laws to fallow.",Non-PRCT,True,0,True,0,,2024-08
COMMENT_c373a36b,@[USER]  so?? #NoExcuseForGenocide,Non-PRCT,True,0,True,12,"@[USER] different Native American tribes before the Europeans colonize it, were killing other tribes and taking over the pieces of land and resources.",2024-01
COMMENT_009b5472,Yeah people like us are the minority,Non-PRCT,True,0,True,1,"As an immigrant to Australia, when we came we liked the idea of democracy and freedom and we looked forward to integrating into Australian culture. We learnt english, participated in social events, celebrated australian holidays, supported australian sports teams, learnt australian recipes AND we also kept our own language and culture and introduced our friends and neighbours to our culture. Its ok for our culture to be a sub-culture within the larger australian culture. I don't understand this immigrant attitude where they escape their own crappy country, migrate to a western democratic nation and then want to turn it into the sh*t hole that they just left.",2023-09
COMMENT_2d60d44d,"Maria Apodaca My dude, the USA goverment alongside the CIA powered dictatorships all across Southamerica in exchange of killing communists and eliminating communism during the cold war, during that period they also pushed 'the american dream' trough media and movies, everyone saw it and with the enormous damage and years of repression, technological regression and overall the effects of years and years of dictatorships, of course everyone is going to want to move to the USA or canada given this utopian image of nortamerica.",Non-PRCT,True,0,True,1,"I wish this documentary was in spanish that way they see is not easy be crossing countries as they wish.
South American have the responsability for his own country why US have to fix this people stability? 
Everybody in this countries believes just for cross the border you have everything, the job is waiting for them and lots of money. This no sense is in this countries",2018-07
